房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
700,QLD,TAS,平衡型,2.64,6,6.6,5383,10148,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
700,QLD,NT,平衡型,2.64,6,6.6,5383,10008,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
700,QLD,ACT,平衡型,2.64,6,6.6,5383,8632,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
700,QLD,NSW,经济型,2.64,6,4.4,4004,7778,3907.78,3810.49,97.51%,3.31,3.31,3.40,32.89%,25,51240.32
700,QLD,VIC,经济型,2.64,6,4.4,4004,6778,3907.78,3645.42,93.29%,3.47,3.47,3.57,31.75%,25,49397.52
700,QLD,QLD,经济型,2.64,6,4.4,4004,7270,3907.78,3897.40,99.73%,3.24,3.24,3.31,33.49%,25,52208.43
700,QLD,SA,经济型,2.64,6,4.4,4004,7129,3907.78,3714.52,95.05%,3.40,3.40,3.50,32.23%,25,50168.74
700,QLD,WA,经济型,2.64,6,4.4,4004,7634,3907.78,3881.20,99.32%,3.25,3.25,3.33,33.38%,25,52028.39
700,QLD,TAS,经济型,2.64,6,4.4,4004,10148,3907.78,3907.78,100.00%,3.23,3.23,3.30,33.56%,25,52325.00
700,QLD,NT,经济型,2.64,6,4.4,4004,10008,3907.78,3907.78,100.00%,3.23,3.23,3.30,33.56%,25,52325.00
700,QLD,ACT,经济型,2.64,6,4.4,4004,8632,3907.78,3754.67,96.08%,3.36,3.36,3.46,32.51%,25,50617.15
701,QLD,NSW,高端型,17.16,39,25.7,23218,7778,25400.58,7779.87,30.63%,7.22,7.22,7.57,16.56%,25,144865.86
701,QLD,VIC,高端型,17.16,39,25.7,23218,6778,25400.58,6779.02,26.69%,7.90,7.90,8.29,15.32%,25,133695.08
701,QLD,QLD,高端型,17.16,39,25.7,23218,7270,25400.58,7269.13,28.62%,7.56,7.56,7.93,15.93%,25,139148.65
701,QLD,SA,高端型,17.16,39,25.7,23218,7129,25400.58,7130.00,28.07%,7.64,7.64,8.02,15.76%,25,137612.49
701,QLD,WA,高端型,17.16,39,25.7,23218,7634,25400.58,7635.37,30.06%,7.32,7.32,7.66,16.38%,25,143253.14
701,QLD,TAS,高端型,17.16,39,25.7,23218,10148,25400.58,10149.52,39.96%,6.03,6.03,6.27,19.44%,25,171314.27
701,QLD,NT,高端型,17.16,39,25.7,23218,10008,25400.58,10009.80,39.41%,6.08,6.08,6.34,19.28%,25,169754.81
701,QLD,ACT,高端型,17.16,39,25.7,23218,8632,25400.58,8633.29,33.99%,6.74,6.74,7.04,17.61%,25,154391.22
701,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
701,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
701,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
701,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
701,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
701,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
701,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
701,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
701,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
701,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
701,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
701,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
701,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
701,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
701,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
701,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
702,QLD,NSW,高端型,7.48,17,11.2,10380,7778,11072.05,7099.52,64.12%,4.29,4.29,4.42,26.20%,25,104545.53
702,QLD,VIC,高端型,7.48,17,11.2,10380,6778,11072.05,6527.19,58.95%,4.59,4.59,4.73,24.68%,25,98147.61
702,QLD,QLD,高端型,7.48,17,11.2,10380,7270,11072.05,7090.85,64.04%,4.28,4.28,4.41,26.18%,25,104437.92
702,QLD,SA,高端型,7.48,17,11.2,10380,7129,11072.05,6727.79,60.76%,4.49,4.49,4.62,25.21%,25,100393.23
702,QLD,WA,高端型,7.48,17,11.2,10380,7634,11072.05,7203.18,65.06%,4.24,4.24,4.37,26.48%,25,105699.69
702,QLD,TAS,高端型,7.48,17,11.2,10380,10148,11072.05,7907.09,71.41%,3.93,3.93,4.03,28.35%,25,113560.93
702,QLD,NT,高端型,7.48,17,11.2,10380,10008,11072.05,8135.69,73.48%,3.84,3.84,3.94,28.96%,25,116112.71
702,QLD,ACT,高端型,7.48,17,11.2,10380,8632,11072.05,7072.77,63.88%,4.31,4.31,4.44,26.13%,25,104247.98
702,QLD,NSW,平衡型,7.48,17,7.5,8030,7778,11072.05,5757.17,52.00%,3.70,3.70,3.79,29.84%,25,91411.16
702,QLD,VIC,平衡型,7.48,17,7.5,8030,6778,11072.05,5422.76,48.98%,3.87,3.87,3.97,28.69%,25,87678.73
702,QLD,QLD,平衡型,7.48,17,7.5,8030,7270,11072.05,5822.76,52.59%,3.68,3.68,3.77,30.07%,25,92136.63
702,QLD,SA,平衡型,7.48,17,7.5,8030,7129,11072.05,5503.29,49.70%,3.83,3.83,3.93,28.97%,25,88577.56
702,QLD,WA,平衡型,7.48,17,7.5,8030,7634,11072.05,5963.36,53.86%,3.61,3.61,3.69,30.56%,25,93712.54
702,QLD,TAS,平衡型,7.48,17,7.5,8030,10148,11072.05,6605.81,59.66%,3.34,3.34,3.42,32.78%,25,100883.18
702,QLD,NT,平衡型,7.48,17,7.5,8030,10008,11072.05,6860.79,61.96%,3.24,3.24,3.32,33.67%,25,103729.06
702,QLD,ACT,平衡型,7.48,17,7.5,8030,8632,11072.05,5722.27,51.68%,3.72,3.72,3.81,29.72%,25,91021.72
702,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
702,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
702,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
702,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
702,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
702,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
702,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
702,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
703,QLD,NSW,高端型,7.04,16,10.6,9534,7778,10420.75,6873.69,65.96%,4.10,4.10,4.22,27.28%,25,100507.96
703,QLD,VIC,高端型,7.04,16,10.6,9534,6778,10420.75,6410.76,61.52%,4.35,4.35,4.48,25.94%,25,95336.64
703,QLD,QLD,高端型,7.04,16,10.6,9534,7270,10420.75,6929.36,66.50%,4.07,4.07,4.18,27.44%,25,101121.41
703,QLD,SA,高端型,7.04,16,10.6,9534,7129,10420.75,6591.87,63.26%,4.25,4.25,4.38,26.46%,25,97361.06
703,QLD,WA,高端型,7.04,16,10.6,9534,7634,10420.75,7043.97,67.60%,4.03,4.03,4.13,27.77%,25,102407.49
703,QLD,TAS,高端型,7.04,16,10.6,9534,10148,10420.75,7645.11,73.36%,3.76,3.76,3.86,29.51%,25,109119.08
703,QLD,NT,高端型,7.04,16,10.6,9534,10008,10420.75,7860.37,75.43%,3.68,3.68,3.77,30.13%,25,111521.89
703,QLD,ACT,高端型,7.04,16,10.6,9534,8632,10420.75,6835.98,65.60%,4.12,4.12,4.24,27.17%,25,100087.06
703,QLD,NSW,平衡型,7.04,16,7,7354,7778,10420.75,5559.69,53.35%,3.54,3.54,3.62,31.12%,25,87639.16
703,QLD,VIC,平衡型,7.04,16,7,7354,6778,10420.75,5225.36,50.14%,3.70,3.70,3.79,29.86%,25,83907.51
703,QLD,QLD,平衡型,7.04,16,7,7354,7270,10420.75,5626.83,54.00%,3.51,3.51,3.59,31.37%,25,88381.91
703,QLD,SA,平衡型,7.04,16,7,7354,7129,10420.75,5307.37,50.93%,3.66,3.66,3.75,30.17%,25,84822.83
703,QLD,WA,平衡型,7.04,16,7,7354,7634,10420.75,5763.70,55.31%,3.45,3.45,3.53,31.89%,25,89916.25
703,QLD,TAS,平衡型,7.04,16,7,7354,10148,10420.75,6396.56,61.38%,3.17,3.17,3.24,34.29%,25,96979.85
703,QLD,NT,平衡型,7.04,16,7,7354,10008,10420.75,6653.00,63.84%,3.08,3.08,3.14,35.26%,25,99842.02
703,QLD,ACT,平衡型,7.04,16,7,7354,8632,10420.75,5521.98,52.99%,3.56,3.56,3.64,30.98%,25,87218.27
703,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
703,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
703,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
703,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
703,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
703,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
703,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
703,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
704,QLD,NSW,高端型,1.76,4,9.1,6411,7778,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,VIC,高端型,1.76,4,9.1,6411,6778,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,QLD,高端型,1.76,4,9.1,6411,7270,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,SA,高端型,1.76,4,9.1,6411,7129,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,WA,高端型,1.76,4,9.1,6411,7634,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,TAS,高端型,1.76,4,9.1,6411,10148,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,NT,高端型,1.76,4,9.1,6411,10008,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,ACT,高端型,1.76,4,9.1,6411,8632,2605.19,2605.19,100.00%,10.04,10.04,10.45,12.70%,25,31800.00
704,QLD,NSW,平衡型,1.76,4,6.6,4864,7778,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,VIC,平衡型,1.76,4,6.6,4864,6778,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,QLD,平衡型,1.76,4,6.6,4864,7270,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,SA,平衡型,1.76,4,6.6,4864,7129,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,WA,平衡型,1.76,4,6.6,4864,7634,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,TAS,平衡型,1.76,4,6.6,4864,10148,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,NT,平衡型,1.76,4,6.6,4864,10008,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,ACT,平衡型,1.76,4,6.6,4864,8632,2605.19,2605.19,100.00%,6.95,6.95,7.22,17.46%,25,33050.00
704,QLD,NSW,经济型,1.76,4,4.4,3486,7778,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
704,QLD,VIC,经济型,1.76,4,4.4,3486,6778,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
704,QLD,QLD,经济型,1.76,4,4.4,3486,7270,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
704,QLD,SA,经济型,1.76,4,4.4,3486,7129,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
704,QLD,WA,经济型,1.76,4,4.4,3486,7634,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
704,QLD,TAS,经济型,1.76,4,4.4,3486,10148,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
704,QLD,NT,经济型,1.76,4,4.4,3486,10008,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
704,QLD,ACT,经济型,1.76,4,4.4,3486,8632,2605.19,2605.19,100.00%,4.57,4.57,4.71,25.06%,25,34150.00
705,QLD,NSW,高端型,20,45,30,26540,7778,29604.40,7779.87,26.28%,7.85,7.85,8.23,15.44%,25,154447.00
705,QLD,VIC,高端型,20,45,30,26540,6778,29604.40,6779.02,22.90%,8.52,8.52,8.98,14.34%,25,143276.22
705,QLD,QLD,高端型,20,45,30,26540,7270,29604.40,7269.13,24.55%,8.15,8.15,8.61,14.88%,25,148729.79
705,QLD,SA,高端型,20,45,30,26540,7129,29604.40,7130.00,24.08%,8.26,8.26,8.70,14.73%,25,147193.62
705,QLD,WA,高端型,20,45,30,26540,7634,29604.40,7635.37,25.79%,7.94,7.94,8.34,15.28%,25,152834.27
705,QLD,TAS,高端型,20,45,30,26540,10148,29604.40,10149.52,34.28%,6.60,6.60,6.89,17.98%,25,180895.41
705,QLD,NT,高端型,20,45,30,26540,10008,29604.40,10009.80,33.81%,6.66,6.66,6.96,17.83%,25,179335.95
705,QLD,ACT,高端型,20,45,30,26540,8632,29604.40,8633.29,29.16%,7.35,7.35,7.69,16.36%,25,163972.36
705,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
705,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
705,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
705,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
705,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
705,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
705,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
705,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
705,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
705,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
705,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
705,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
705,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
705,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
705,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
705,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
706,QLD,NSW,高端型,15.4,35,23.1,20873,7778,22795.39,7779.87,34.13%,6.74,6.74,7.04,17.62%,25,138895.86
706,QLD,VIC,高端型,15.4,35,23.1,20873,6778,22795.39,6779.02,29.74%,7.40,7.40,7.74,16.25%,25,127725.08
706,QLD,QLD,高端型,15.4,35,23.1,20873,7270,22795.39,7269.13,31.89%,7.05,7.05,7.36,16.92%,25,133178.65
706,QLD,SA,高端型,15.4,35,23.1,20873,7129,22795.39,7130.00,31.28%,7.14,7.14,7.49,16.74%,25,131642.49
706,QLD,WA,高端型,15.4,35,23.1,20873,7634,22795.39,7635.37,33.50%,6.83,6.83,7.12,17.42%,25,137283.14
706,QLD,TAS,高端型,15.4,35,23.1,20873,10148,22795.39,10149.52,44.52%,5.58,5.58,5.78,20.80%,25,165344.27
706,QLD,NT,高端型,15.4,35,23.1,20873,10008,22795.39,10009.80,43.91%,5.63,5.63,5.85,20.62%,25,163784.81
706,QLD,ACT,高端型,15.4,35,23.1,20873,8632,22795.39,8633.29,37.87%,6.27,6.27,6.54,18.77%,25,148421.22
706,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
706,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
706,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
706,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
706,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
706,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
706,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
706,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
706,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
706,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
706,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
706,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
706,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
706,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
706,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
706,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
707,QLD,NSW,高端型,10.12,23,15.2,13723,7778,14979.83,7688.87,51.33%,5.02,5.02,5.18,22.85%,25,120020.39
707,QLD,VIC,高端型,10.12,23,15.2,13723,6778,14979.83,6779.02,45.25%,5.52,5.52,5.71,21.01%,25,109865.08
707,QLD,QLD,高端型,10.12,23,15.2,13723,7270,14979.83,7269.13,48.53%,5.21,5.21,5.40,22.00%,25,115318.65
707,QLD,SA,高端型,10.12,23,15.2,13723,7129,14979.83,7120.12,47.53%,5.33,5.33,5.51,21.70%,25,113672.37
707,QLD,WA,高端型,10.12,23,15.2,13723,7634,14979.83,7619.49,50.87%,5.05,5.05,5.22,22.71%,25,119246.05
707,QLD,TAS,高端型,10.12,23,15.2,13723,10148,14979.83,9447.72,63.07%,4.26,4.26,4.39,26.39%,25,139660.55
707,QLD,NT,高端型,10.12,23,15.2,13723,10008,14979.83,9548.92,63.75%,4.22,4.22,4.35,26.59%,25,140783.73
707,QLD,ACT,高端型,10.12,23,15.2,13723,8632,14979.83,8293.26,55.36%,4.73,4.73,4.88,24.07%,25,126763.61
707,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
707,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
707,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
707,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
707,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
707,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
707,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
707,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
707,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
707,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
707,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
707,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
707,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
707,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
707,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
707,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
708,QLD,NSW,高端型,7.04,16,10.6,9534,7778,10420.75,6873.69,65.96%,4.10,4.10,4.22,27.28%,25,100507.96
708,QLD,VIC,高端型,7.04,16,10.6,9534,6778,10420.75,6410.76,61.52%,4.35,4.35,4.48,25.94%,25,95336.64
708,QLD,QLD,高端型,7.04,16,10.6,9534,7270,10420.75,6929.36,66.50%,4.07,4.07,4.18,27.44%,25,101121.41
708,QLD,SA,高端型,7.04,16,10.6,9534,7129,10420.75,6591.87,63.26%,4.25,4.25,4.38,26.46%,25,97361.06
708,QLD,WA,高端型,7.04,16,10.6,9534,7634,10420.75,7043.97,67.60%,4.03,4.03,4.13,27.77%,25,102407.49
708,QLD,TAS,高端型,7.04,16,10.6,9534,10148,10420.75,7645.11,73.36%,3.76,3.76,3.86,29.51%,25,109119.08
708,QLD,NT,高端型,7.04,16,10.6,9534,10008,10420.75,7860.37,75.43%,3.68,3.68,3.77,30.13%,25,111521.89
708,QLD,ACT,高端型,7.04,16,10.6,9534,8632,10420.75,6835.98,65.60%,4.12,4.12,4.24,27.17%,25,100087.06
708,QLD,NSW,平衡型,7.04,16,7,7354,7778,10420.75,5559.69,53.35%,3.54,3.54,3.62,31.12%,25,87639.16
708,QLD,VIC,平衡型,7.04,16,7,7354,6778,10420.75,5225.36,50.14%,3.70,3.70,3.79,29.86%,25,83907.51
708,QLD,QLD,平衡型,7.04,16,7,7354,7270,10420.75,5626.83,54.00%,3.51,3.51,3.59,31.37%,25,88381.91
708,QLD,SA,平衡型,7.04,16,7,7354,7129,10420.75,5307.37,50.93%,3.66,3.66,3.75,30.17%,25,84822.83
708,QLD,WA,平衡型,7.04,16,7,7354,7634,10420.75,5763.70,55.31%,3.45,3.45,3.53,31.89%,25,89916.25
708,QLD,TAS,平衡型,7.04,16,7,7354,10148,10420.75,6396.56,61.38%,3.17,3.17,3.24,34.29%,25,96979.85
708,QLD,NT,平衡型,7.04,16,7,7354,10008,10420.75,6653.00,63.84%,3.08,3.08,3.14,35.26%,25,99842.02
708,QLD,ACT,平衡型,7.04,16,7,7354,8632,10420.75,5521.98,52.99%,3.56,3.56,3.64,30.98%,25,87218.27
708,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
708,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
708,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
708,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
708,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
708,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
708,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
